"AUXRR202.Code.or.Value","AUXRR202.Value.Description","AUXRR202.Count","AUXRR202.Cumulative","AUXRR202.Skip.to.Item"
"-30 to 47","Range of Values",1676,1676,NA
".","Missing",131,1807,NA
