"AUXRR121.Code.or.Value","AUXRR121.Value.Description","AUXRR121.Count","AUXRR121.Cumulative","AUXRR121.Skip.to.Item"
"-21 to 94","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
