"AUXLR134.Code.or.Value","AUXLR134.Value.Description","AUXLR134.Count","AUXLR134.Cumulative","AUXLR134.Skip.to.Item"
"-16 to 63","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
