"AUXLR223.Code.or.Value","AUXLR223.Value.Description","AUXLR223.Count","AUXLR223.Cumulative","AUXLR223.Skip.to.Item"
"-56 to 61","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
