"AUXLR115.Code.or.Value","AUXLR115.Value.Description","AUXLR115.Count","AUXLR115.Cumulative","AUXLR115.Skip.to.Item"
"-77 to 48","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
