"AUXLR155.Code.or.Value","AUXLR155.Value.Description","AUXLR155.Count","AUXLR155.Cumulative","AUXLR155.Skip.to.Item"
"-28 to 50","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
