"SMQ874.Code.or.Value","SMQ874.Value.Description","SMQ874.Count","SMQ874.Cumulative","SMQ874.Skip.to.Item"
"1","Yes",4848,4848,""
"2","No",5025,9873,"SMQ878"
"7","Refused",1,9874,"SMQ878"
"9","Don't know",3,9877,"SMQ878"
".","Missing",94,9971,""
