"AUXLR171.Code.or.Value","AUXLR171.Value.Description","AUXLR171.Count","AUXLR171.Cumulative","AUXLR171.Skip.to.Item"
"-28 to 51","Range of Values",3831,3831,NA
".","Missing",669,4500,NA
