"SMQ670.Code.or.Value","SMQ670.Value.Description","SMQ670.Count","SMQ670.Cumulative","SMQ670.Skip.to.Item"
"1","Yes",613,613,NA
"2","No",508,1121,NA
"7","Refused",0,1121,NA
"9","Don't know",3,1124,NA
".","Missing",5877,7001,NA
