"AUXRR165.Code.or.Value","AUXRR165.Value.Description","AUXRR165.Count","AUXRR165.Cumulative","AUXRR165.Skip.to.Item"
"-12 to 60","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
