"AUXRR211.Code.or.Value","AUXRR211.Value.Description","AUXRR211.Count","AUXRR211.Cumulative","AUXRR211.Skip.to.Item"
"-110 to 79","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
