"DXXPT94Y.Code.or.Value","DXXPT94Y.Value.Description","DXXPT94Y.Count","DXXPT94Y.Cumulative","DXXPT94Y.Skip.to.Item"
"102.6 to 320.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
