"DXXPT9X.Code.or.Value","DXXPT9X.Value.Description","DXXPT9X.Count","DXXPT9X.Cumulative","DXXPT9X.Skip.to.Item"
"118.3 to 752","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
