"DXXPT43X.Code.or.Value","DXXPT43X.Value.Description","DXXPT43X.Count","DXXPT43X.Cumulative","DXXPT43X.Skip.to.Item"
"234.1 to 875.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
