"DXXPT38X.Code.or.Value","DXXPT38X.Value.Description","DXXPT38X.Count","DXXPT38X.Cumulative","DXXPT38X.Skip.to.Item"
"393.4 to 1039.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
