"DXXPT41Y.Code.or.Value","DXXPT41Y.Value.Description","DXXPT41Y.Count","DXXPT41Y.Cumulative","DXXPT41Y.Skip.to.Item"
"100.7 to 344","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
