"DXXPT22Y.Code.or.Value","DXXPT22Y.Value.Description","DXXPT22Y.Count","DXXPT22Y.Cumulative","DXXPT22Y.Skip.to.Item"
"115 to 294.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
