"DXXPT94Y.Code.or.Value","DXXPT94Y.Value.Description","DXXPT94Y.Count","DXXPT94Y.Cumulative","DXXPT94Y.Skip.to.Item"
"111.6 to 350.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
