"DXXPT81Y.Code.or.Value","DXXPT81Y.Value.Description","DXXPT81Y.Count","DXXPT81Y.Cumulative","DXXPT81Y.Skip.to.Item"
"51.1 to 236.7","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
