"DXXPT30X.Code.or.Value","DXXPT30X.Value.Description","DXXPT30X.Count","DXXPT30X.Cumulative","DXXPT30X.Skip.to.Item"
"61.1 to 610.3","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
