"DXXPT50X.Code.or.Value","DXXPT50X.Value.Description","DXXPT50X.Count","DXXPT50X.Cumulative","DXXPT50X.Skip.to.Item"
"170.8 to 812.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
