"DXXPT25X.Code.or.Value","DXXPT25X.Value.Description","DXXPT25X.Count","DXXPT25X.Cumulative","DXXPT25X.Skip.to.Item"
"297.5 to 939.5","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
