"DXXPT0Y.Code.or.Value","DXXPT0Y.Value.Description","DXXPT0Y.Count","DXXPT0Y.Cumulative","DXXPT0Y.Skip.to.Item"
"42.5 to 226.4","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
