"DXXPT59X.Code.or.Value","DXXPT59X.Value.Description","DXXPT59X.Count","DXXPT59X.Cumulative","DXXPT59X.Skip.to.Item"
"-13.1 to 497.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
