"DXXPT28Y.Code.or.Value","DXXPT28Y.Value.Description","DXXPT28Y.Count","DXXPT28Y.Cumulative","DXXPT28Y.Skip.to.Item"
"73.6 to 313.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
