"DXXPT17Y.Code.or.Value","DXXPT17Y.Value.Description","DXXPT17Y.Count","DXXPT17Y.Cumulative","DXXPT17Y.Skip.to.Item"
"114.6 to 307.7","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
