"DXXPT21X.Code.or.Value","DXXPT21X.Value.Description","DXXPT21X.Count","DXXPT21X.Cumulative","DXXPT21X.Skip.to.Item"
"143 to 793.8","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
