"DXXPT20Y.Code.or.Value","DXXPT20Y.Value.Description","DXXPT20Y.Count","DXXPT20Y.Cumulative","DXXPT20Y.Skip.to.Item"
"107.5 to 293.8","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
