"DXXPT21Y.Code.or.Value","DXXPT21Y.Value.Description","DXXPT21Y.Count","DXXPT21Y.Cumulative","DXXPT21Y.Skip.to.Item"
"120.8 to 320.6","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
