"DXXPT11Y.Code.or.Value","DXXPT11Y.Value.Description","DXXPT11Y.Count","DXXPT11Y.Cumulative","DXXPT11Y.Skip.to.Item"
"44.6 to 285.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
