"DXXPT20Y.Code.or.Value","DXXPT20Y.Value.Description","DXXPT20Y.Count","DXXPT20Y.Cumulative","DXXPT20Y.Skip.to.Item"
"126.9 to 365.4","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
