"DXXPT47Y.Code.or.Value","DXXPT47Y.Value.Description","DXXPT47Y.Count","DXXPT47Y.Cumulative","DXXPT47Y.Skip.to.Item"
"73.4 to 313.7","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
