"DXXPT73Y.Code.or.Value","DXXPT73Y.Value.Description","DXXPT73Y.Count","DXXPT73Y.Cumulative","DXXPT73Y.Skip.to.Item"
"102.1 to 282","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
