"CBQ540.Code.or.Value","CBQ540.Value.Description","CBQ540.Count","CBQ540.Cumulative","CBQ540.Skip.to.Item"
"1","Yes",325,325,NA
"2","No",401,726,NA
"7","Refused",0,726,NA
"9","Don't know",0,726,NA
".","Missing",5296,6022,NA
