"DXXPT66Y.Code.or.Value","DXXPT66Y.Value.Description","DXXPT66Y.Count","DXXPT66Y.Cumulative","DXXPT66Y.Skip.to.Item"
"41.6 to 261.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
