"DXXPT80Y.Code.or.Value","DXXPT80Y.Value.Description","DXXPT80Y.Count","DXXPT80Y.Cumulative","DXXPT80Y.Skip.to.Item"
"102.4 to 282.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
