"DXXPT86X.Code.or.Value","DXXPT86X.Value.Description","DXXPT86X.Count","DXXPT86X.Cumulative","DXXPT86X.Skip.to.Item"
"-20.6 to 434.4","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
