"DXXPT94X.Code.or.Value","DXXPT94X.Value.Description","DXXPT94X.Count","DXXPT94X.Cumulative","DXXPT94X.Skip.to.Item"
"245.5 to 888.9","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
