"DXXPT70Y.Code.or.Value","DXXPT70Y.Value.Description","DXXPT70Y.Count","DXXPT70Y.Cumulative","DXXPT70Y.Skip.to.Item"
"77.6 to 310.1","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
