"DXXPT51X.Code.or.Value","DXXPT51X.Value.Description","DXXPT51X.Count","DXXPT51X.Cumulative","DXXPT51X.Skip.to.Item"
"21.9 to 484","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
