"DXXPT71Y.Code.or.Value","DXXPT71Y.Value.Description","DXXPT71Y.Count","DXXPT71Y.Cumulative","DXXPT71Y.Skip.to.Item"
"82.5 to 262.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
