"DXXPT7X.Code.or.Value","DXXPT7X.Value.Description","DXXPT7X.Count","DXXPT7X.Cumulative","DXXPT7X.Skip.to.Item"
"242 to 888.7","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
