"DXXPT3X.Code.or.Value","DXXPT3X.Value.Description","DXXPT3X.Count","DXXPT3X.Cumulative","DXXPT3X.Skip.to.Item"
"54.3 to 705.7","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
