"DXXPT66Y.Code.or.Value","DXXPT66Y.Value.Description","DXXPT66Y.Count","DXXPT66Y.Cumulative","DXXPT66Y.Skip.to.Item"
"49.1 to 235","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
