"DXXPT34X.Code.or.Value","DXXPT34X.Value.Description","DXXPT34X.Count","DXXPT34X.Cumulative","DXXPT34X.Skip.to.Item"
"306.7 to 948.8","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
