"DXXPT87X.Code.or.Value","DXXPT87X.Value.Description","DXXPT87X.Count","DXXPT87X.Cumulative","DXXPT87X.Skip.to.Item"
"252.5 to 897.3","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
