"DXXPT77X.Code.or.Value","DXXPT77X.Value.Description","DXXPT77X.Count","DXXPT77X.Cumulative","DXXPT77X.Skip.to.Item"
"-0.5 to 559.6","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
