"DXXPT36Y.Code.or.Value","DXXPT36Y.Value.Description","DXXPT36Y.Count","DXXPT36Y.Cumulative","DXXPT36Y.Skip.to.Item"
"60.3 to 291.8","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
