"DXXPT2Y.Code.or.Value","DXXPT2Y.Value.Description","DXXPT2Y.Count","DXXPT2Y.Cumulative","DXXPT2Y.Skip.to.Item"
"117.4 to 333.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
