"DXXPT55Y.Code.or.Value","DXXPT55Y.Value.Description","DXXPT55Y.Count","DXXPT55Y.Cumulative","DXXPT55Y.Skip.to.Item"
"53.8 to 239.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
