"DXXPT74Y.Code.or.Value","DXXPT74Y.Value.Description","DXXPT74Y.Count","DXXPT74Y.Cumulative","DXXPT74Y.Skip.to.Item"
"46 to 229.1","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
