"DXXPT47Y.Code.or.Value","DXXPT47Y.Value.Description","DXXPT47Y.Count","DXXPT47Y.Cumulative","DXXPT47Y.Skip.to.Item"
"64.5 to 255.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
