"DXXPT45Y.Code.or.Value","DXXPT45Y.Value.Description","DXXPT45Y.Count","DXXPT45Y.Cumulative","DXXPT45Y.Skip.to.Item"
"141.3 to 371","Range of Values",3263,3263,NA
".","Missing",445,3708,NA
