"DXXPT58Y.Code.or.Value","DXXPT58Y.Value.Description","DXXPT58Y.Count","DXXPT58Y.Cumulative","DXXPT58Y.Skip.to.Item"
"46.8 to 232.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
