"DXXPT86X.Code.or.Value","DXXPT86X.Value.Description","DXXPT86X.Count","DXXPT86X.Cumulative","DXXPT86X.Skip.to.Item"
"51.6 to 691.9","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
