"DXXPT85X.Code.or.Value","DXXPT85X.Value.Description","DXXPT85X.Count","DXXPT85X.Cumulative","DXXPT85X.Skip.to.Item"
"-18.4 to 494.9","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
