"DXXPT4Y.Code.or.Value","DXXPT4Y.Value.Description","DXXPT4Y.Count","DXXPT4Y.Cumulative","DXXPT4Y.Skip.to.Item"
"118.4 to 363.6","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
