"DXXPT27X.Code.or.Value","DXXPT27X.Value.Description","DXXPT27X.Count","DXXPT27X.Cumulative","DXXPT27X.Skip.to.Item"
"101 to 746","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
