"DXXPT4X.Code.or.Value","DXXPT4X.Value.Description","DXXPT4X.Count","DXXPT4X.Cumulative","DXXPT4X.Skip.to.Item"
"67.9 to 625.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
