"DXXPT9Y.Code.or.Value","DXXPT9Y.Value.Description","DXXPT9Y.Count","DXXPT9Y.Cumulative","DXXPT9Y.Skip.to.Item"
"118.2 to 351.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
