"DXXPT27Y.Code.or.Value","DXXPT27Y.Value.Description","DXXPT27Y.Count","DXXPT27Y.Cumulative","DXXPT27Y.Skip.to.Item"
"73.2 to 262.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
