"DXXPT77X.Code.or.Value","DXXPT77X.Value.Description","DXXPT77X.Count","DXXPT77X.Cumulative","DXXPT77X.Skip.to.Item"
"-20.2 to 435.3","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
