"DXXPT9Y.Code.or.Value","DXXPT9Y.Value.Description","DXXPT9Y.Count","DXXPT9Y.Cumulative","DXXPT9Y.Skip.to.Item"
"130.6 to 330.3","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
