"DXXPT28X.Code.or.Value","DXXPT28X.Value.Description","DXXPT28X.Count","DXXPT28X.Cumulative","DXXPT28X.Skip.to.Item"
"164.7 to 810.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
